Order_Id,Shipping_Mode,Order_Date,Shipping_Date,Days_for_shipment _scheduled,Days_for_shipping _real,Late_delivery_risk,Delivery_Status
41287,Standard Class,8/25/2016,8/28/2016,4,3,No late,Shipping canceled
35651,Standard Class,6/4/2016,6/6/2016,4,2,No late,Shipping canceled
32566,Standard Class,4/20/2016,4/22/2016,4,2,No late,Advance shipping
39300,Standard Class,7/27/2016,8/2/2016,4,6,Late,Late delivery
40654,Standard Class,8/16/2016,8/21/2016,4,5,Late,Late delivery
39551,Standard Class,7/31/2016,8/2/2016,4,2,No late,Advance shipping
35389,Standard Class,5/31/2016,6/5/2016,4,5,Late,Late delivery
32257,Standard Class,4/15/2016,4/18/2016,4,3,No late,Advance shipping
49031,Standard Class,12/16/2016,12/18/2016,4,2,No late,Advance shipping
32224,Standard Class,4/15/2016,4/20/2016,4,5,Late,Late delivery
38411,Standard Class,7/14/2016,7/16/2016,4,2,No late,Advance shipping
48282,Standard Class,12/5/2016,12/8/2016,4,3,No late,Advance shipping
40949,Standard Class,8/20/2016,8/25/2016,4,5,Late,Late delivery
31917,Standard Class,4/10/2016,4/13/2016,4,3,No late,Advance shipping
39991,Standard Class,8/6/2016,8/8/2016,4,2,No late,Advance shipping
44802,Standard Class,10/15/2016,10/18/2016,4,3,No late,Advance shipping
40766,Standard Class,8/18/2016,8/20/2016,4,2,No late,Advance shipping
36495,Standard Class,6/16/2016,6/22/2016,4,6,Late,Late delivery
37945,Standard Class,7/7/2016,7/13/2016,4,6,Late,Late delivery
33058,Standard Class,4/27/2016,5/1/2016,4,4,No late,Shipping on time
36840,Standard Class,6/21/2016,6/27/2016,4,6,Late,Late delivery
31302,Standard Class,4/1/2016,4/4/2016,4,3,No late,Advance shipping
31738,Standard Class,4/8/2016,4/12/2016,4,4,No late,Shipping on time
35393,Standard Class,5/31/2016,6/4/2016,4,4,No late,Shipping on time
39081,Standard Class,7/24/2016,7/26/2016,4,2,No late,Advance shipping
40716,Standard Class,8/17/2016,8/19/2016,4,2,No late,Advance shipping
41612,Standard Class,8/30/2016,9/2/2016,4,3,No late,Advance shipping
36298,Standard Class,6/13/2016,6/17/2016,4,4,No late,Shipping on time
40634,Standard Class,8/16/2016,8/21/2016,4,5,Late,Late delivery
36654,Standard Class,6/19/2016,6/24/2016,4,5,Late,Late delivery
36636,Standard Class,6/18/2016,6/20/2016,4,2,No late,Advance shipping
47796,Standard Class,11/28/2016,11/30/2016,4,2,No late,Advance shipping
35266,Standard Class,5/29/2016,5/31/2016,4,2,No late,Advance shipping
34089,Standard Class,5/12/2016,5/17/2016,4,5,Late,Late delivery
50571,Standard Class,1/8/2017,1/10/2017,4,2,No late,Advance shipping
46744,Standard Class,11/13/2016,11/18/2016,4,5,Late,Late delivery
36894,Standard Class,6/22/2016,6/27/2016,4,5,Late,Late delivery
39241,Standard Class,7/26/2016,7/28/2016,4,2,No late,Advance shipping
46992,Standard Class,11/16/2016,11/19/2016,4,3,No late,Advance shipping
32277,Standard Class,4/16/2016,4/19/2016,4,3,No late,Advance shipping
39498,Standard Class,7/30/2016,8/3/2016,4,4,No late,Shipping on time
37182,Standard Class,6/26/2016,6/29/2016,4,3,No late,Advance shipping
40647,Standard Class,8/16/2016,8/19/2016,4,3,No late,Advance shipping
32462,Standard Class,4/18/2016,4/21/2016,4,3,No late,Advance shipping
31410,Standard Class,4/3/2016,4/9/2016,4,6,Late,Late delivery
31957,Standard Class,4/11/2016,4/14/2016,4,3,No late,Advance shipping
36837,Standard Class,6/21/2016,6/24/2016,4,3,No late,Advance shipping
37675,Standard Class,7/3/2016,7/9/2016,4,6,Late,Late delivery
32536,Standard Class,4/19/2016,4/21/2016,4,2,No late,Advance shipping
31336,Standard Class,4/2/2016,4/4/2016,4,2,No late,Shipping canceled
32846,Standard Class,4/24/2016,4/26/2016,4,2,No late,Shipping canceled
35083,Standard Class,5/27/2016,5/31/2016,4,4,No late,Shipping canceled
39036,Standard Class,7/23/2016,7/25/2016,4,2,No late,Shipping canceled
37493,Standard Class,7/1/2016,7/5/2016,4,4,No late,Shipping canceled
33619,Standard Class,5/5/2016,5/10/2016,4,5,No late,Shipping canceled
31797,Standard Class,4/9/2016,4/12/2016,4,3,No late,Shipping canceled
32594,Standard Class,4/20/2016,4/25/2016,4,5,No late,Shipping canceled
34103,Standard Class,5/12/2016,5/16/2016,4,4,No late,Shipping canceled
37048,Standard Class,6/24/2016,6/28/2016,4,4,No late,Shipping canceled
36344,Standard Class,6/14/2016,6/19/2016,4,5,No late,Shipping canceled
46495,First Class,11/9/2016,11/11/2016,1,2,Late,Late delivery
50236,First Class,1/3/2017,1/5/2017,1,2,Late,Late delivery
69890,First Class,10/17/2017,10/19/2017,1,2,Late,Late delivery
48329,First Class,12/6/2016,12/8/2016,1,2,Late,Late delivery
18160,First Class,9/23/2015,9/25/2015,1,2,Late,Late delivery
18154,First Class,9/22/2015,9/24/2015,1,2,Late,Late delivery
10394,First Class,6/1/2015,6/3/2015,1,2,Late,Late delivery
20029,First Class,10/20/2015,10/22/2015,1,2,Late,Late delivery
66423,First Class,8/27/2017,8/29/2017,1,2,Late,Late delivery
15338,First Class,8/12/2015,8/14/2015,1,2,Late,Late delivery
71192,First Class,11/5/2017,11/7/2017,1,2,Late,Late delivery
17279,First Class,9/10/2015,9/12/2015,1,2,Late,Late delivery
64951,First Class,8/6/2017,8/8/2017,1,2,Late,Late delivery
16477,First Class,8/29/2015,8/31/2015,1,2,Late,Late delivery
14003,First Class,7/24/2015,7/26/2015,1,2,Late,Late delivery
18763,First Class,10/1/2015,10/3/2015,1,2,Late,Late delivery
14621,First Class,8/2/2015,8/4/2015,1,2,Late,Late delivery
15369,First Class,8/13/2015,8/15/2015,1,2,Late,Late delivery
70022,First Class,10/19/2017,10/21/2017,1,2,Late,Late delivery
15480,First Class,8/14/2015,8/16/2015,1,2,Late,Late delivery
64765,First Class,8/3/2017,8/5/2017,1,2,Late,Late delivery
63141,Standard Class,7/10/2017,7/12/2017,4,2,No late,Advance shipping
66665,Standard Class,8/31/2017,9/6/2017,4,6,Late,Late delivery
17834,Standard Class,9/18/2015,9/23/2015,4,5,Late,Late delivery
68647,Standard Class,9/29/2017,10/2/2017,4,3,No late,Advance shipping
18247,Standard Class,9/24/2015,9/27/2015,4,3,No late,Advance shipping
20047,Standard Class,10/20/2015,10/23/2015,4,3,No late,Advance shipping
61825,Standard Class,6/21/2017,6/27/2017,4,6,Late,Late delivery
14774,Standard Class,8/4/2015,8/9/2015,4,5,Late,Late delivery
15376,Standard Class,8/13/2015,8/15/2015,4,2,No late,Advance shipping
43578,Standard Class,9/28/2016,10/2/2016,4,4,No late,Shipping on time
67387,Standard Class,9/10/2017,9/13/2017,4,3,No late,Advance shipping
12235,Standard Class,6/28/2015,7/4/2015,4,6,Late,Late delivery
67114,Standard Class,9/6/2017,9/11/2017,4,5,Late,Late delivery
42112,Standard Class,9/6/2016,9/9/2016,4,3,No late,Advance shipping
62463,Standard Class,6/30/2017,7/4/2017,4,4,No late,Shipping on time
67702,Standard Class,9/15/2017,9/18/2017,4,3,No late,Advance shipping
62713,Standard Class,7/4/2017,7/8/2017,4,4,No late,Shipping on time
11025,Standard Class,6/10/2015,6/16/2015,4,6,Late,Late delivery
63712,Standard Class,7/19/2017,7/22/2017,4,3,No late,Advance shipping
14178,Standard Class,7/26/2015,7/30/2015,4,4,No late,Shipping on time
67458,Standard Class,9/11/2017,9/15/2017,4,4,No late,Shipping on time
65506,Standard Class,8/14/2017,8/16/2017,4,2,No late,Advance shipping
43441,Standard Class,9/26/2016,9/28/2016,4,2,No late,Advance shipping
46523,Standard Class,11/10/2016,11/14/2016,4,4,No late,Shipping on time
16233,Standard Class,8/25/2015,8/29/2015,4,4,No late,Shipping on time
17952,Standard Class,9/20/2015,9/23/2015,4,3,No late,Advance shipping
13152,Standard Class,7/11/2015,7/14/2015,4,3,No late,Advance shipping
10658,Standard Class,6/5/2015,6/9/2015,4,4,No late,Shipping on time
49875,Standard Class,12/29/2016,1/4/2017,4,6,Late,Late delivery
65022,Standard Class,8/7/2017,8/10/2017,4,3,No late,Advance shipping
16850,Standard Class,9/3/2015,9/9/2015,4,6,Late,Late delivery
65162,Standard Class,8/9/2017,8/12/2017,4,3,No late,Advance shipping
15576,Standard Class,8/16/2015,8/18/2015,4,2,No late,Advance shipping
64037,Standard Class,7/23/2017,7/26/2017,4,3,No late,Advance shipping
17267,Standard Class,9/10/2015,9/13/2015,4,3,No late,Advance shipping
16155,Standard Class,8/24/2015,8/30/2015,4,6,Late,Late delivery
62692,Standard Class,7/4/2017,7/7/2017,4,3,No late,Advance shipping
61913,Standard Class,6/22/2017,6/26/2017,4,4,No late,Shipping on time
49674,Standard Class,12/26/2016,12/31/2016,4,5,Late,Late delivery
18181,Standard Class,9/23/2015,9/25/2015,4,2,No late,Advance shipping
68284,Standard Class,9/23/2017,9/28/2017,4,5,Late,Late delivery
66400,Standard Class,8/27/2017,9/2/2017,4,6,Late,Late delivery
20124,Standard Class,10/21/2015,10/26/2015,4,5,Late,Late delivery
49190,Standard Class,12/19/2016,12/25/2016,4,6,Late,Late delivery
64495,Standard Class,7/30/2017,8/5/2017,4,6,Late,Late delivery
12442,Standard Class,7/1/2015,7/4/2015,4,3,No late,Advance shipping
64533,Standard Class,7/31/2017,8/4/2017,4,4,No late,Shipping on time
62854,Standard Class,7/6/2017,7/11/2017,4,5,Late,Late delivery
62161,Standard Class,6/26/2017,6/28/2017,4,2,No late,Advance shipping
17907,Standard Class,9/19/2015,9/22/2015,4,3,No late,Advance shipping
17563,Standard Class,9/14/2015,9/18/2015,4,4,No late,Shipping on time
19889,Standard Class,10/18/2015,10/23/2015,4,5,Late,Late delivery
15664,Standard Class,8/17/2015,8/22/2015,4,5,Late,Late delivery
16083,Standard Class,8/23/2015,8/27/2015,4,4,No late,Shipping on time
10614,Standard Class,6/4/2015,6/9/2015,4,5,Late,Late delivery
66078,Standard Class,8/22/2017,8/26/2017,4,4,No late,Shipping on time
20112,Standard Class,10/21/2015,10/24/2015,4,3,No late,Advance shipping
14910,Standard Class,8/6/2015,8/12/2015,4,6,Late,Late delivery
43912,Standard Class,10/2/2016,10/5/2016,4,3,No late,Advance shipping
43772,Standard Class,9/30/2016,10/3/2016,4,3,No late,Advance shipping
16466,Standard Class,8/29/2015,8/31/2015,4,2,No late,Advance shipping
12291,Standard Class,6/29/2015,7/1/2015,4,2,No late,Advance shipping
48430,Standard Class,12/7/2016,12/13/2016,4,6,Late,Late delivery
13479,Standard Class,7/16/2015,7/21/2015,4,5,Late,Late delivery
18140,Standard Class,9/22/2015,9/28/2015,4,6,Late,Late delivery
67264,Standard Class,9/8/2017,9/13/2017,4,5,Late,Late delivery
16682,Standard Class,9/1/2015,9/4/2015,4,3,No late,Advance shipping
63947,Standard Class,7/22/2017,7/25/2017,4,3,No late,Advance shipping
19057,Standard Class,10/6/2015,10/9/2015,4,3,No late,Advance shipping
62884,Standard Class,7/6/2017,7/11/2017,4,5,Late,Late delivery
18838,Standard Class,10/2/2015,10/6/2015,4,4,No late,Shipping on time
44758,Standard Class,10/15/2016,10/19/2016,4,4,No late,Shipping on time
62135,Standard Class,6/26/2017,7/2/2017,4,6,Late,Late delivery
13067,Standard Class,7/10/2015,7/13/2015,4,3,No late,Advance shipping
10865,Standard Class,6/8/2015,6/14/2015,4,6,Late,Late delivery
67881,Standard Class,9/17/2017,9/19/2017,4,2,No late,Advance shipping
19782,Standard Class,10/16/2015,10/19/2015,4,3,No late,Advance shipping
14977,Standard Class,8/7/2015,8/10/2015,4,3,No late,Advance shipping
68186,Standard Class,9/22/2017,9/24/2017,4,2,No late,Advance shipping
19389,Standard Class,10/11/2015,10/16/2015,4,5,Late,Late delivery
10804,Standard Class,6/7/2015,6/12/2015,4,5,Late,Late delivery
65591,Standard Class,8/15/2017,8/17/2017,4,2,No late,Advance shipping
17400,Standard Class,9/11/2015,9/17/2015,4,6,Late,Late delivery
43670,Standard Class,9/29/2016,10/5/2016,4,6,Late,Late delivery
19989,Standard Class,10/19/2015,10/24/2015,4,5,Late,Late delivery
63969,Standard Class,7/22/2017,7/27/2017,4,5,Late,Late delivery
15438,Standard Class,8/14/2015,8/18/2015,4,4,No late,Shipping on time
10348,Standard Class,6/1/2015,6/5/2015,4,4,No late,Shipping on time
13413,Standard Class,7/15/2015,7/19/2015,4,4,No late,Shipping on time
13213,Standard Class,7/12/2015,7/16/2015,4,4,No late,Shipping on time
17361,Standard Class,9/11/2015,9/13/2015,4,2,No late,Advance shipping
17724,Standard Class,9/16/2015,9/21/2015,4,5,Late,Late delivery
19030,Standard Class,10/5/2015,10/11/2015,4,6,Late,Late delivery
10892,Standard Class,6/8/2015,6/11/2015,4,3,No late,Advance shipping
11414,Standard Class,6/16/2015,6/21/2015,4,5,Late,Late delivery
65190,Standard Class,8/9/2017,8/15/2017,4,6,Late,Late delivery
15403,Standard Class,8/13/2015,8/17/2015,4,4,No late,Shipping on time
67168,Standard Class,9/7/2017,9/11/2017,4,4,No late,Shipping on time
15929,Standard Class,8/21/2015,8/26/2015,4,5,Late,Late delivery
65976,Standard Class,8/21/2017,8/23/2017,4,2,No late,Advance shipping
62287,Standard Class,6/28/2017,7/1/2017,4,3,No late,Advance shipping
44084,Standard Class,10/5/2016,10/10/2016,4,5,Late,Late delivery
15856,Standard Class,8/20/2015,8/22/2015,4,2,No late,Advance shipping
14303,Standard Class,7/28/2015,8/1/2015,4,4,No late,Shipping on time
13176,Standard Class,7/12/2015,7/14/2015,4,2,No late,Advance shipping
20076,Standard Class,10/21/2015,10/23/2015,4,2,No late,Advance shipping
18260,Standard Class,9/24/2015,9/30/2015,4,6,Late,Late delivery
45134,Standard Class,10/20/2016,10/25/2016,4,5,Late,Late delivery
50667,Standard Class,1/9/2017,1/12/2017,4,3,No late,Advance shipping
17369,Standard Class,9/11/2015,9/16/2015,4,5,Late,Late delivery
11451,Standard Class,6/17/2015,6/19/2015,4,2,No late,Advance shipping
68791,Standard Class,10/1/2017,10/3/2017,4,2,No late,Advance shipping
17992,Standard Class,9/20/2015,9/23/2015,4,3,No late,Advance shipping
13892,Standard Class,7/22/2015,7/25/2015,4,3,No late,Advance shipping
16042,Standard Class,8/23/2015,8/26/2015,4,3,No late,Advance shipping
47094,Standard Class,11/18/2016,11/23/2016,4,5,Late,Late delivery
18973,Standard Class,10/4/2015,10/8/2015,4,4,No late,Shipping on time
16615,Standard Class,8/31/2015,9/6/2015,4,6,Late,Late delivery
42105,Standard Class,9/6/2016,9/12/2016,4,6,Late,Late delivery
10697,Standard Class,6/6/2015,6/9/2015,4,3,No late,Advance shipping
18069,Standard Class,9/21/2015,9/26/2015,4,5,Late,Late delivery
18016,Standard Class,9/20/2015,9/22/2015,4,2,No late,Advance shipping
14241,Standard Class,7/27/2015,7/29/2015,4,2,No late,Advance shipping
14350,Standard Class,7/29/2015,8/4/2015,4,6,Late,Late delivery
43653,Standard Class,9/29/2016,10/3/2016,4,4,No late,Shipping on time
62657,Standard Class,7/3/2017,7/6/2017,4,3,No late,Advance shipping
18034,Standard Class,9/21/2015,9/26/2015,4,5,Late,Late delivery
17002,Standard Class,9/6/2015,9/9/2015,4,3,No late,Advance shipping
43853,Standard Class,10/2/2016,10/6/2016,4,4,No late,Shipping on time
64456,Standard Class,7/29/2017,7/31/2017,4,2,No late,Advance shipping
12852,Standard Class,7/7/2015,7/10/2015,4,3,No late,Advance shipping
16497,Standard Class,8/29/2015,9/1/2015,4,3,No late,Advance shipping
18458,Standard Class,9/27/2015,10/1/2015,4,4,No late,Shipping on time
16437,Standard Class,8/28/2015,8/31/2015,4,3,No late,Advance shipping
14953,Standard Class,8/7/2015,8/11/2015,4,4,No late,Shipping on time
15379,Standard Class,8/13/2015,8/18/2015,4,5,Late,Late delivery
64091,Standard Class,7/24/2017,7/26/2017,4,2,No late,Advance shipping
16797,Standard Class,9/3/2015,9/6/2015,4,3,No late,Advance shipping
44152,Standard Class,10/6/2016,10/9/2016,4,3,No late,Advance shipping
68520,Standard Class,9/27/2017,10/3/2017,4,6,Late,Late delivery
10496,Standard Class,6/3/2015,6/5/2015,4,2,No late,Advance shipping
63567,Standard Class,7/16/2017,7/19/2017,4,3,No late,Advance shipping
10634,Standard Class,6/5/2015,6/10/2015,4,5,Late,Late delivery
44334,Standard Class,10/9/2016,10/14/2016,4,5,Late,Late delivery
14636,Standard Class,8/2/2015,8/4/2015,4,2,No late,Advance shipping
51289,Standard Class,1/18/2017,1/23/2017,4,5,Late,Late delivery
62670,Standard Class,7/3/2017,7/9/2017,4,6,Late,Late delivery
12023,Standard Class,6/25/2015,6/29/2015,4,4,No late,Shipping on time
63956,Standard Class,7/22/2017,7/24/2017,4,2,No late,Advance shipping
41667,Standard Class,8/31/2016,9/3/2016,4,3,No late,Advance shipping
22052,Standard Class,11/18/2015,11/21/2015,4,3,No late,Advance shipping
24392,Standard Class,12/23/2015,12/26/2015,4,3,No late,Advance shipping
24966,Standard Class,12/31/2015,1/2/2016,4,2,No late,Advance shipping
42844,Standard Class,9/17/2016,9/22/2016,4,5,Late,Late delivery
23701,Standard Class,12/12/2015,12/14/2015,4,2,No late,Advance shipping
22499,Standard Class,11/25/2015,11/30/2015,4,5,Late,Late delivery
72402,Standard Class,11/22/2017,11/25/2017,4,3,No late,Advance shipping
46170,Standard Class,11/4/2016,11/10/2016,4,6,Late,Late delivery
74467,Standard Class,12/23/2017,12/26/2017,4,3,No late,Advance shipping
74449,Standard Class,12/22/2017,12/27/2017,4,5,Late,Late delivery
26976,Standard Class,1/29/2016,1/31/2016,4,2,No late,Advance shipping
24787,Standard Class,12/28/2015,12/31/2015,4,3,No late,Advance shipping
22200,Standard Class,11/21/2015,11/27/2015,4,6,Late,Late delivery
25907,Standard Class,1/14/2016,1/17/2016,4,3,No late,Advance shipping
27828,Standard Class,2/11/2016,2/15/2016,4,4,No late,Shipping on time
46906,Standard Class,11/15/2016,11/17/2016,4,2,No late,Advance shipping
26364,Standard Class,1/20/2016,1/25/2016,4,5,Late,Late delivery
28224,Standard Class,2/16/2016,2/21/2016,4,5,Late,Late delivery
74968,Standard Class,12/30/2017,1/3/2018,4,4,No late,Shipping on time
24750,Standard Class,12/28/2015,1/3/2016,4,6,Late,Late delivery
26800,Standard Class,1/27/2016,2/2/2016,4,6,Late,Late delivery
73796,Standard Class,12/13/2017,12/15/2017,4,2,No late,Advance shipping
74770,Standard Class,12/27/2017,1/2/2018,4,6,Late,Late delivery
48035,Standard Class,12/2/2016,12/8/2016,4,6,Late,Late delivery
74394,Standard Class,12/21/2017,12/26/2017,4,5,Late,Late delivery
22638,Standard Class,11/27/2015,12/1/2015,4,4,No late,Shipping on time
29587,Standard Class,3/7/2016,3/10/2016,4,3,No late,Advance shipping
25151,Standard Class,1/3/2016,1/5/2016,4,2,No late,Advance shipping
46447,Standard Class,11/9/2016,11/12/2016,4,3,No late,Advance shipping
43577,Standard Class,9/28/2016,10/1/2016,4,3,No late,Advance shipping
27663,Standard Class,2/8/2016,2/12/2016,4,4,No late,Shipping on time
23196,Standard Class,12/5/2015,12/7/2015,4,2,No late,Advance shipping
24953,Standard Class,12/31/2015,1/4/2016,4,4,No late,Shipping on time
74769,Standard Class,12/27/2017,1/1/2018,4,5,Late,Late delivery
72418,Standard Class,11/23/2017,11/27/2017,4,4,No late,Shipping on time
23689,Standard Class,12/12/2015,12/17/2015,4,5,Late,Late delivery
29312,Standard Class,3/3/2016,3/6/2016,4,3,No late,Advance shipping
25713,Standard Class,1/11/2016,1/15/2016,4,4,No late,Shipping on time
24619,Standard Class,12/26/2015,12/31/2015,4,5,Late,Late delivery
43613,Standard Class,9/28/2016,10/2/2016,4,4,No late,Shipping on time
45769,Standard Class,10/30/2016,11/4/2016,4,5,Late,Late delivery
27888,Standard Class,2/12/2016,2/16/2016,4,4,No late,Shipping on time
21338,Standard Class,11/8/2015,11/12/2015,4,4,No late,Shipping on time
27823,Standard Class,2/11/2016,2/15/2016,4,4,No late,Shipping on time
44456,Standard Class,10/10/2016,10/12/2016,4,2,No late,Advance shipping
25401,Standard Class,1/6/2016,1/8/2016,4,2,No late,Advance shipping
30546,Standard Class,3/21/2016,3/23/2016,4,2,No late,Advance shipping
30511,Standard Class,3/21/2016,3/23/2016,4,2,No late,Advance shipping
73794,Standard Class,12/13/2017,12/18/2017,4,5,Late,Late delivery
74966,Standard Class,12/30/2017,1/1/2018,4,2,No late,Advance shipping
25710,Standard Class,1/11/2016,1/17/2016,4,6,Late,Late delivery
28439,Standard Class,2/20/2016,2/25/2016,4,5,Late,Late delivery
21839,Standard Class,11/15/2015,11/20/2015,4,5,Late,Late delivery
50255,Standard Class,1/3/2017,1/9/2017,4,6,Late,Late delivery
45537,Standard Class,10/26/2016,10/29/2016,4,3,No late,Advance shipping
74134,Standard Class,12/18/2017,12/23/2017,4,5,Late,Late delivery
22482,Standard Class,11/25/2015,11/28/2015,4,3,No late,Advance shipping
28162,Standard Class,2/16/2016,2/19/2016,4,3,No late,Advance shipping
30835,Standard Class,3/26/2016,4/1/2016,4,6,Late,Late delivery
