Shop_Id,Shop_City,Shop_State,Shop_Region,Shop_Country,Market
2571,Apucarana,Paraná,South America,Brasil,LATAM
2613,Taubaté,São Paulo,South America,Brasil,LATAM
2614,São Vicente,São Paulo,South America,Brasil,LATAM
2615,Cubatão,São Paulo,South America,Brasil,LATAM
2641,Uberaba,Minas Gerais,South America,Brasil,LATAM
2642,Oriximiná,Pará,South America,Brasil,LATAM
2643,Bagé,Rio Grande do Sul,South America,Brasil,LATAM
2658,Garanhuns,Pernambuco,South America,Brasil,LATAM
2685,Presidente Prudente,São Paulo,South America,Brasil,LATAM
2710,Patrocínio,Minas Gerais,South America,Brasil,LATAM
2727,Uberlândia,Minas Gerais,South America,Brasil,LATAM
2740,Paulista,Pernambuco,South America,Brasil,LATAM
2742,Niterói,Río de Janeiro,South America,Brasil,LATAM
2779,Vitória da Conquista,Bahía,South America,Brasil,LATAM
2813,Barreiras,Bahía,South America,Brasil,LATAM
2814,Camocim,Ceará,South America,Brasil,LATAM
2817,Passos,Minas Gerais,South America,Brasil,LATAM
2818,Campina Grande,Paraíba,South America,Brasil,LATAM
2821,Lins,São Paulo,South America,Brasil,LATAM
2835,Guarujá,São Paulo,South America,Brasil,LATAM
2836,Catanduva,São Paulo,South America,Brasil,LATAM
2848,Londrina,Paraná,South America,Brasil,LATAM
2878,Indaiatuba,São Paulo,South America,Brasil,LATAM
2960,Jurema,Pernambuco,South America,Brasil,LATAM
2976,Manacapuru,Amazonas,South America,Brasil,LATAM
2999,Divinópolis,Minas Gerais,South America,Brasil,LATAM
3009,Catalão,Goiás,South America,Brasil,LATAM
3019,Santa Helena,Marañón,South America,Brasil,LATAM
3043,Sousa,Paraíba,South America,Brasil,LATAM
3044,Jaú,São Paulo,South America,Brasil,LATAM
3046,Lajeado,Rio Grande do Sul,South America,Brasil,LATAM
3059,Arcoverde,Pernambuco,South America,Brasil,LATAM
3079,Barretos,São Paulo,South America,Brasil,LATAM
3080,Erechim,Rio Grande do Sul,South America,Brasil,LATAM
3095,Vilhena,Rondônia,South America,Brasil,LATAM
3107,Santa Cruz do Sul,Rio Grande do Sul,South America,Brasil,LATAM
3110,Cassilândia,Mato Grosso del Sur,South America,Brasil,LATAM
3145,Araraquara,São Paulo,South America,Brasil,LATAM
3147,Santos,São Paulo,South America,Brasil,LATAM
3150,Taboão da Serra,São Paulo,South America,Brasil,LATAM
3168,Caraguatatuba,São Paulo,South America,Brasil,LATAM
3181,Bento Gonçalves,Rio Grande do Sul,South America,Brasil,LATAM
3182,Palmares,Pernambuco,South America,Brasil,LATAM
3186,Crato,Ceará,South America,Brasil,LATAM
3220,Andradina,São Paulo,South America,Brasil,LATAM
3221,Pato Branco,Paraná,South America,Brasil,LATAM
3222,Floriano,Piauí,South America,Brasil,LATAM
3224,Palhoça,Santa Catarina,South America,Brasil,LATAM
3228,Franco da Rocha,São Paulo,South America,Brasil,LATAM
3230,Várzea Grande,Mato Grosso,South America,Brasil,LATAM
3231,Gravatá,Pernambuco,South America,Brasil,LATAM
3260,Cidade Ocidental,Goiás,South America,Brasil,LATAM
3261,Carapicuíba,São Paulo,South America,Brasil,LATAM
3278,Paço do Lumiar,Marañón,South America,Brasil,LATAM
3298,Ipatinga,Minas Gerais,South America,Brasil,LATAM
3314,Ariquemes,Rondônia,South America,Brasil,LATAM
3377,Itamaraju,Bahía,South America,Brasil,LATAM
3378,Tatuí,São Paulo,South America,Brasil,LATAM
3379,Coari,Amazonas,South America,Brasil,LATAM
3380,Senhor do Bonfim,Bahía,South America,Brasil,LATAM
3381,Poços de Caldas,Minas Gerais,South America,Brasil,LATAM
3382,Camaragibe,Pernambuco,South America,Brasil,LATAM
3422,Itapeva,São Paulo,South America,Brasil,LATAM
3427,Sorriso,Mato Grosso,South America,Brasil,LATAM
3436,Barra do Piraí,Río de Janeiro,South America,Brasil,LATAM
3465,Buriticupu,Marañón,South America,Brasil,LATAM
3496,Cambé,Paraná,South America,Brasil,LATAM
3514,Cruzeiro do Sul,Acre,South America,Brasil,LATAM
3531,Seropédica,Río de Janeiro,South America,Brasil,LATAM
3576,Contagem,Minas Gerais,South America,Brasil,LATAM
3585,Campo Limpo Paulista,São Paulo,South America,Brasil,LATAM
3588,Rondonópolis,Mato Grosso,South America,Brasil,LATAM
3,Murray Bridge,Australia del Sur,Oceania,Australia,Pacific Asia
5,Ulan Bator,Ulán Bator,Eastern Asia,Mongolia,Pacific Asia
146,Jerusalén,Jerusalén,West Asia,Israel,Pacific Asia
147,Gold Coast,Queensland,Oceania,Australia,Pacific Asia
148,Porirua,Wellington,Oceania,Nueva Zelanda,Pacific Asia
149,Mildura,Victoria,Oceania,Australia,Pacific Asia
150,Daca,Daca,South Asia,Bangladés,Pacific Asia
152,Bangkok,Bangkok,Southeast Asia,Tailandia,Pacific Asia
153,Bagdad,Bagdad,West Asia,Irak,Pacific Asia
155,Riyadh,Riad,West Asia,Arabia Saudí,Pacific Asia
158,Perth,Australia Occidental,Oceania,Australia,Pacific Asia
159,Dunedin,Otago,Oceania,Nueva Zelanda,Pacific Asia
160,Melbourne,Victoria,Oceania,Australia,Pacific Asia
162,Manila,Capital Nacional,Southeast Asia,Filipinas,Pacific Asia
164,Temirtau,Karagandá,Central Asia,Kazajistán,Pacific Asia
169,Caloundra,Queensland,Oceania,Australia,Pacific Asia
170,Bendigo,Victoria,Oceania,Australia,Pacific Asia
172,Kerman,Kerman,South Asia,Irán,Pacific Asia
174,Semarang,Java Central,Southeast Asia,Indonesia,Pacific Asia
175,Cirebon,Java Occidental,Southeast Asia,Indonesia,Pacific Asia
177,Namangán,Namangán,Central Asia,Uzbekistán,Pacific Asia
242,Tabuk,Tabuk,West Asia,Arabia Saudí,Pacific Asia
243,Manukau City,Auckland,Oceania,Nueva Zelanda,Pacific Asia
244,Yakarta,Yakarta,Southeast Asia,Indonesia,Pacific Asia
245,Tangerang,Java Occidental,Southeast Asia,Indonesia,Pacific Asia
246,Brisbane,Queensland,Oceania,Australia,Pacific Asia
247,Sydney,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
265,Qom,Qom,South Asia,Irán,Pacific Asia
266,Ho Chi Minh City,Ciudad Ho Chi Minh,Southeast Asia,Vietnam,Pacific Asia
267,Rangún,Rangún,Southeast Asia,Myanmar (Birmania),Pacific Asia
268,Tokio,Tokio,Eastern Asia,Japón,Pacific Asia
360,Christchurch,Canterbury,Oceania,Nueva Zelanda,Pacific Asia
361,Masterton,Wellington,Oceania,Nueva Zelanda,Pacific Asia
363,Albury,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
364,Valenzuela,Capital Nacional,Southeast Asia,Filipinas,Pacific Asia
365,Antipolo,Calabarzón,Southeast Asia,Filipinas,Pacific Asia
366,Borujerd,Lorestan,South Asia,Irán,Pacific Asia
372,Taizz,Taiz,West Asia,Yemen,Pacific Asia
374,Asahikawa,Hokkaido,Eastern Asia,Japón,Pacific Asia
431,Fuji,Shizuoka,Eastern Asia,Japón,Pacific Asia
433,Changwon,Gyeongsangnam,Eastern Asia,Corea del Sur,Pacific Asia
434,Port Macquarie,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
437,Termez,Surjandarín,Central Asia,Uzbekistán,Pacific Asia
438,Bishkek,Bishkek,Central Asia,Kirguistán,Pacific Asia
443,Samarinda,Kalimantan Oriental,Southeast Asia,Indonesia,Pacific Asia
444,Bacolod City,Visayas Occidental,Southeast Asia,Filipinas,Pacific Asia
445,Lismore,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
447,Angeles City,Luzón Central,Southeast Asia,Filipinas,Pacific Asia
449,Jeddah,Meca,West Asia,Arabia Saudí,Pacific Asia
450,K'ut'aisi,Imericia,West Asia,Georgia,Pacific Asia
451,Hirakata,Osaka,Eastern Asia,Japón,Pacific Asia
454,Adelaide,Australia del Sur,Oceania,Australia,Pacific Asia
455,Mandurah,Australia Occidental,Oceania,Australia,Pacific Asia
456,Waitakere,Auckland,Oceania,Nueva Zelanda,Pacific Asia
457,Wollongong,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
459,Kathmandu,Central,South Asia,Nepal,Pacific Asia
460,Kendari,Célebes Suroriental,Southeast Asia,Indonesia,Pacific Asia
461,Probolinggo,Java Oriental,Southeast Asia,Indonesia,Pacific Asia
463,Daegu,Daegu,Eastern Asia,Corea del Sur,Pacific Asia
464,Darwin,Territorio del Norte,Oceania,Australia,Pacific Asia
465,Rasht,Guilán,South Asia,Irán,Pacific Asia
466,Ahvaz,Juzestán,South Asia,Irán,Pacific Asia
522,Tel Aviv,Tel Aviv,West Asia,Israel,Pacific Asia
523,Astaná,Astaná,Central Asia,Kazajistán,Pacific Asia
524,Launceston,Tasmania,Oceania,Australia,Pacific Asia
526,New Plymouth,Taranaki,Oceania,Nueva Zelanda,Pacific Asia
528,Saveh,Markazí,South Asia,Irán,Pacific Asia
529,Seúl,Seúl,Eastern Asia,Corea del Sur,Pacific Asia
531,Townsville,Queensland,Oceania,Australia,Pacific Asia
532,Makati,Capital Nacional,Southeast Asia,Filipinas,Pacific Asia
536,Armidale,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
537,Jambi,Jambi,Southeast Asia,Indonesia,Pacific Asia
540,Hobart,Tasmania,Oceania,Australia,Pacific Asia
541,Lahore,Punyab,South Asia,Pakistán,Pacific Asia
543,Surabaya,Java Oriental,Southeast Asia,Indonesia,Pacific Asia
544,Mackay,Queensland,Oceania,Australia,Pacific Asia
546,Fukui,Fukui,Eastern Asia,Japón,Pacific Asia
547,Caloocan,Capital Nacional,Southeast Asia,Filipinas,Pacific Asia
548,Basra,Basora,West Asia,Irak,Pacific Asia
550,Cainta,Calabarzón,Southeast Asia,Filipinas,Pacific Asia
551,Auckland,Auckland,Oceania,Nueva Zelanda,Pacific Asia
553,Taupo,Waikato,Oceania,Nueva Zelanda,Pacific Asia
554,Gujranwala,Punyab,South Asia,Pakistán,Pacific Asia
555,Sarkand,Almaty,Central Asia,Kazajistán,Pacific Asia
556,Ajman,Ajmán,West Asia,Emiratos Árabes Unidos,Pacific Asia
558,Bucheon,Gyeonggi,Eastern Asia,Corea del Sur,Pacific Asia
559,Nelson,Nelson,Oceania,Nueva Zelanda,Pacific Asia
562,Maryborough,Queensland,Oceania,Australia,Pacific Asia
565,Kwinana,Australia Occidental,Oceania,Australia,Pacific Asia
573,Kediri,Java Oriental,Southeast Asia,Indonesia,Pacific Asia
574,Coffs Harbour,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
575,Surakarta,Java Central,Southeast Asia,Indonesia,Pacific Asia
576,Singapur,Singapur,Southeast Asia,Singapur,Pacific Asia
577,Canberra,Territorio de la Capital Australiana,Oceania,Australia,Pacific Asia
578,Bacoor,Calabarzón,Southeast Asia,Filipinas,Pacific Asia
579,Bundaberg,Queensland,Oceania,Australia,Pacific Asia
580,Ipoh,Perak,Southeast Asia,Malasia,Pacific Asia
582,Goyang,Gyeonggi,Eastern Asia,Corea del Sur,Pacific Asia
583,Depok,Yogyakarta,Southeast Asia,Indonesia,Pacific Asia
584,Pasig,Capital Nacional,Southeast Asia,Filipinas,Pacific Asia
585,Geelong,Victoria,Oceania,Australia,Pacific Asia
587,Palembang,Sumatra Meridional,Southeast Asia,Indonesia,Pacific Asia
592,Kabul,Kabul,South Asia,Afganistán,Pacific Asia
797,Rawalpindi,Punyab,South Asia,Pakistán,Pacific Asia
803,Baguio City,Cordillera,Southeast Asia,Filipinas,Pacific Asia
804,Vientiane,Prefectura de Vientián,Southeast Asia,Laos,Pacific Asia
806,Hanoi,Th? Dô Hà N?i,Southeast Asia,Vietnam,Pacific Asia
807,Nakhon Ratchasima,Nakhon Ratchasima,Southeast Asia,Tailandia,Pacific Asia
809,Qarshi,Kashkadar,Central Asia,Uzbekistán,Pacific Asia
810,Zahedan,Sistán y Baluchistán,South Asia,Irán,Pacific Asia
811,Anjo,Aichi,Eastern Asia,Japón,Pacific Asia
812,Abadan,Juzestán,South Asia,Irán,Pacific Asia
814,Kuala Terengganu,Trengganu,Southeast Asia,Malasia,Pacific Asia
815,Nom Pen,Nom Pen,Southeast Asia,Camboya,Pacific Asia
818,Al Muharraq,Muharraq,West Asia,Baréin,Pacific Asia
821,Dubbo,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
823,Albany,Australia Occidental,Oceania,Australia,Pacific Asia
824,Mount Isa,Queensland,Oceania,Australia,Pacific Asia
923,Aligudarz,Lorestan,South Asia,Irán,Pacific Asia
924,Taiping,Perak,Southeast Asia,Malasia,Pacific Asia
925,Medina,Medina,West Asia,Arabia Saudí,Pacific Asia
927,Kuala Lumpur,Kuala Lumpur,Southeast Asia,Malasia,Pacific Asia
928,Ad Diwaniyah,Cadisia,West Asia,Irak,Pacific Asia
929,Kita-ku,Hyogo,Eastern Asia,Japón,Pacific Asia
930,Himeji,Hyogo,Eastern Asia,Japón,Pacific Asia
931,Wagga Wagga,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
932,Bahawalpur,Punyab,South Asia,Pakistán,Pacific Asia
933,Arbil,Arbil,West Asia,Irak,Pacific Asia
935,Nishinomiya,Hyogo,Eastern Asia,Japón,Pacific Asia
937,Shiraz,Fars,South Asia,Irán,Pacific Asia
939,Wellington,Wellington,Oceania,Nueva Zelanda,Pacific Asia
944,Chittagong,Chittagong,South Asia,Bangladés,Pacific Asia
947,Atsugacho,Hokkaido,Eastern Asia,Japón,Pacific Asia
949,Jalalabad,Nangarhar,South Asia,Afganistán,Pacific Asia
951,Rotorua,Bay of Plenty,Oceania,Nueva Zelanda,Pacific Asia
953,Kuantan,Pahang,Southeast Asia,Malasia,Pacific Asia
955,Tiflis,Tiflis,West Asia,Georgia,Pacific Asia
956,Mosul,Nínive,West Asia,Irak,Pacific Asia
958,Zanyán,Zanyán,South Asia,Irán,Pacific Asia
964,Nowra,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
965,Denpasar,Bali,Southeast Asia,Indonesia,Pacific Asia
967,Daejeon,Daejeon,Eastern Asia,Corea del Sur,Pacific Asia
969,Gisborne,Gisborne,Oceania,Nueva Zelanda,Pacific Asia
970,Takatsuki,Osaka,Eastern Asia,Japón,Pacific Asia
971,Devonport,Tasmania,Oceania,Australia,Pacific Asia
972,Rach Gia,Kiên Giang,Southeast Asia,Vietnam,Pacific Asia
973,Bandar Abbas,Hormozgán,South Asia,Irán,Pacific Asia
974,Bekasi,Java Occidental,Southeast Asia,Indonesia,Pacific Asia
1028,San Jose del Monte,Luzón Central,Southeast Asia,Filipinas,Pacific Asia
1057,Haifa,Haifa,West Asia,Israel,Pacific Asia
1083,Griffith,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
1147,Jizán,Jizán,West Asia,Arabia Saudí,Pacific Asia
1206,Busan,Busan,Eastern Asia,Corea del Sur,Pacific Asia
1208,Bunbury,Australia Occidental,Oceania,Australia,Pacific Asia
1212,Bandung,Java Occidental,Southeast Asia,Indonesia,Pacific Asia
1213,Malayer,Hamadán,South Asia,Irán,Pacific Asia
1215,Karagandá,Karagandá,Central Asia,Kazajistán,Pacific Asia
1217,Matsubara,Oita,Eastern Asia,Japón,Pacific Asia
1223,Alice Springs,Territorio del Norte,Oceania,Australia,Pacific Asia
1259,Sylhet,Sylhet,South Asia,Bangladés,Pacific Asia
1260,Hamilton,Waikato,Oceania,Nueva Zelanda,Pacific Asia
1261,Kulob,Khatlon,Central Asia,Tayikistán,Pacific Asia
1263,Yogyakarta,Yogyakarta,Southeast Asia,Indonesia,Pacific Asia
1265,Pematangsiantar,Sumatra Septentrional,Southeast Asia,Indonesia,Pacific Asia
1266,Almaty,Ciudad de Almatý,Central Asia,Kazajistán,Pacific Asia
1267,Pontianak,Borneo Occidental,Southeast Asia,Indonesia,Pacific Asia
1268,Ekibastuz,Pavlodar,Central Asia,Kazajistán,Pacific Asia
1269,Palmerston North,Manawatu-Wanganui,Oceania,Nueva Zelanda,Pacific Asia
1270,Homs,Hims,West Asia,Siria,Pacific Asia
1272,Medan,Sumatra Septentrional,Southeast Asia,Indonesia,Pacific Asia
1273,Katoomba,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
1274,Dumai,Riau,Southeast Asia,Indonesia,Pacific Asia
1275,Malang,Java Oriental,Southeast Asia,Indonesia,Pacific Asia
1279,Toowoomba,Queensland,Oceania,Australia,Pacific Asia
1280,Al Hillah,Babilonia,West Asia,Irak,Pacific Asia
1282,Khulna,Khulna,South Asia,Bangladés,Pacific Asia
1294,Ashdod,Meridional,West Asia,Israel,Pacific Asia
1298,Port Moresby,Capital Nacional,Oceania,Papúa Nueva Guinea,Pacific Asia
1299,Fukuyama,Hiroshima,Eastern Asia,Japón,Pacific Asia
1312,Broken Hill,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
1315,Sukabumi,Java Occidental,Southeast Asia,Indonesia,Pacific Asia
1327,Blenheim,Marlborough,Oceania,Nueva Zelanda,Pacific Asia
1329,Las Pinas,Capital Nacional,Southeast Asia,Filipinas,Pacific Asia
1332,Baku,Baki,West Asia,Azerbaiyán,Pacific Asia
1333,Yanbu al Bahr,Medina,West Asia,Arabia Saudí,Pacific Asia
1334,Khorramabad,Lorestan,South Asia,Irán,Pacific Asia
1337,Rockhampton,Queensland,Oceania,Australia,Pacific Asia
1339,Seremban,Negeri Sembilan,Southeast Asia,Malasia,Pacific Asia
1343,Pekanbaru,Riau,Southeast Asia,Indonesia,Pacific Asia
1345,Wodonga,Victoria,Oceania,Australia,Pacific Asia
1346,Kuching,Sarawak,Southeast Asia,Malasia,Pacific Asia
1349,Mount Gambier,Australia del Sur,Oceania,Australia,Pacific Asia
1351,Melton,Victoria,Oceania,Australia,Pacific Asia
1353,Cairns,Queensland,Oceania,Australia,Pacific Asia
1356,Mashhad,Jorasán Razaví,South Asia,Irán,Pacific Asia
1357,Turkmenabat,Lebap,Central Asia,Turkmenistán,Pacific Asia
1358,Whyalla,Australia del Sur,Oceania,Australia,Pacific Asia
1359,Traralgon,Victoria,Oceania,Australia,Pacific Asia
1443,Sandakan,Sabah,Southeast Asia,Malasia,Pacific Asia
1444,Asjabad,Asjabad,Central Asia,Turkmenistán,Pacific Asia
1447,Lower Hutt,Wellington,Oceania,Nueva Zelanda,Pacific Asia
1448,Ballarat,Victoria,Oceania,Australia,Pacific Asia
1449,Calamba,Calabarzón,Southeast Asia,Filipinas,Pacific Asia
1450,Kashan,Isfahán,South Asia,Irán,Pacific Asia
1451,Amman,Amán,West Asia,Jordania,Pacific Asia
1452,Al Mubarraz,Ash Sharqiyah,West Asia,Arabia Saudí,Pacific Asia
1453,Yazd,Yazd,South Asia,Irán,Pacific Asia
1454,Sakaka,Al Jawf,West Asia,Arabia Saudí,Pacific Asia
1457,Kermanshah,Kermanshah,South Asia,Irán,Pacific Asia
1458,Padang,Sumatra Occidental,Southeast Asia,Indonesia,Pacific Asia
1459,Kowloon,Hong Kong,Eastern Asia,Hong Kong,Pacific Asia
1460,Kokshetau,Akmola,Central Asia,Kazajistán,Pacific Asia
1462,Nagasaki,Nagasaki,Eastern Asia,Japón,Pacific Asia
1507,Invercargill,Southland,Oceania,Nueva Zelanda,Pacific Asia
1514,Herat,Herat,South Asia,Afganistán,Pacific Asia
1515,Tauranga,Bay of Plenty,Oceania,Nueva Zelanda,Pacific Asia
1516,Sukkur,Sind,South Asia,Pakistán,Pacific Asia
1518,Kota Kinabalu,Sabah,Southeast Asia,Malasia,Pacific Asia
1521,Aew?l-li,Jeju,Eastern Asia,Corea del Sur,Pacific Asia
1523,Edogawa-ku,Tokio,Eastern Asia,Japón,Pacific Asia
1534,Abha,Asir,West Asia,Arabia Saudí,Pacific Asia
1555,Ichikawa,Chiba,Eastern Asia,Japón,Pacific Asia
1630,Mecca,Meca,West Asia,Arabia Saudí,Pacific Asia
1635,Whangarei,Northland,Oceania,Nueva Zelanda,Pacific Asia
1661,Al Hufuf,Ash Sharqiyah,West Asia,Arabia Saudí,Pacific Asia
1672,Gladstone,Queensland,Oceania,Australia,Pacific Asia
1690,Teherán,Teherán,South Asia,Irán,Pacific Asia
1692,Funabashi,Chiba,Eastern Asia,Japón,Pacific Asia
1695,Napier,Hawke's Bay,Oceania,Nueva Zelanda,Pacific Asia
1696,Doha,Doha,West Asia,Qatar,Pacific Asia
1697,Wadi as Sir,Amán,West Asia,Jordania,Pacific Asia
1698,Pavlodar,Pavlodar,Central Asia,Kazajistán,Pacific Asia
1728,Bogor,Java Occidental,Southeast Asia,Indonesia,Pacific Asia
1729,Sari,Mazandarán,South Asia,Irán,Pacific Asia
1730,Multan,Punyab,South Asia,Pakistán,Pacific Asia
1731,Saga,Saga,Eastern Asia,Japón,Pacific Asia
1742,Queanbeyan,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
1759,Tasikmalaya,Java Occidental,Southeast Asia,Indonesia,Pacific Asia
1760,Balikpapan,Kalimantan Oriental,Southeast Asia,Indonesia,Pacific Asia
1762,Marikina,Capital Nacional,Southeast Asia,Filipinas,Pacific Asia
1770,Banjarmasin,Borneo Meridional,Southeast Asia,Indonesia,Pacific Asia
1812,Quchan,Jorasán Razaví,South Asia,Irán,Pacific Asia
1817,Hamadán,Hamadán,South Asia,Irán,Pacific Asia
1935,Yokkaichi,Oita,Eastern Asia,Japón,Pacific Asia
1936,Khorramshahr,Juzestán,South Asia,Irán,Pacific Asia
1938,Amol,Mazandarán,South Asia,Irán,Pacific Asia
1941,Geraldton,Australia Occidental,Oceania,Australia,Pacific Asia
1945,Mascate,Mascate,West Asia,Omán,Pacific Asia
1946,Mary,Mary,Central Asia,Turkmenistán,Pacific Asia
1948,Masjed Soleyman,Juzestán,South Asia,Irán,Pacific Asia
1950,Karbala,Karbala,West Asia,Irak,Pacific Asia
1951,Arak,Markazí,South Asia,Irán,Pacific Asia
1954,Matsudo,Chiba,Eastern Asia,Japón,Pacific Asia
1957,Shimonoseki,Yamaguchi,Eastern Asia,Japón,Pacific Asia
2051,Khomeynishahr,Isfahán,South Asia,Irán,Pacific Asia
2052,Banda Aceh,Aceh,Southeast Asia,Indonesia,Pacific Asia
2053,Sabzevar,Jorasán Razaví,South Asia,Irán,Pacific Asia
2055,Ueda,Nagano,Eastern Asia,Japón,Pacific Asia
2079,Orange,Nueva Gales del Sur,Oceania,Australia,Pacific Asia
2098,Andijon,Andiján,Central Asia,Uzbekistán,Pacific Asia
2099,Papakura,Auckland,Oceania,Nueva Zelanda,Pacific Asia
2104,Islamabad,Territorio de la Capital Federal,South Asia,Pakistán,Pacific Asia
2123,Peshawar,Jaiber Pajtunjuá,South Asia,Pakistán,Pacific Asia
2138,Manado,Célebes Septentrional,Southeast Asia,Indonesia,Pacific Asia
2169,Behshahr,Mazandarán,South Asia,Irán,Pacific Asia
2270,Ardebil,Ardebil,South Asia,Irán,Pacific Asia
2272,Can Tho,T?nh C?n Th?,Southeast Asia,Vietnam,Pacific Asia
